0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.20199747383594513,0.7737447023391724,-7.624974500686221e-07,0.2871686816215515,0.7116848826408386,-0.020448442548513412,0.33154404163360596,0.5767161250114441,-0.019494911655783653,0.35040441155433655,0.46031060814857483,-0.0208006389439106,0.3602772653102875,0.3810408115386963,-0.012498002499341965,0.2951385974884033,0.47936251759529114,0.0194968543946743,0.3076058030128479,0.3949538469314575,-0.016313059255480766,0.30258506536483765,0.49477171897888184,-0.029150040820240974,0.29149341583251953,0.524491548538208,-0.03098452091217041,0.2433091402053833,0.47246164083480835,0.016227547079324722,0.2526203989982605,0.3937516212463379,-0.020515931770205498,0.2574506103992462,0.5100502967834473,-0.02108432911336422,0.24646629393100739,0.5209973454475403,-0.010665351524949074,0.1892702281475067,0.4809757471084595,0.004175560083240271,0.19533555209636688,0.39696580171585083,-0.037375520914793015,0.20848652720451355,0.512279748916626,-0.015454714186489582,0.2000754177570343,0.5344516038894653,0.011448699980974197,0.13098296523094177,0.497759610414505,-0.00995550211519003,0.14205792546272278,0.4270225167274475,-0.030640875920653343,0.15937504172325134,0.5037634372711182,-0.008844823576509953,0.15709856152534485,0.5336617827415466,0.014686504378914833,a
0.29007652401924133,0.5758112668991089,-4.117843275253108e-07,0.3423076570034027,0.5510045289993286,-0.01970808021724224,0.38769590854644775,0.46499401330947876,-0.023056447505950928,0.4177696704864502,0.3897208869457245,-0.025700751692056656,0.4145374298095703,0.333490788936615,-0.02102944813668728,0.379807710647583,0.37942007184028625,-0.00438061123713851,0.3908398747444153,0.3155193030834198,-0.027581678703427315,0.3821181654930115,0.38622668385505676,-0.03287964314222336,0.37662842869758606,0.40488359332084656,-0.032905012369155884,0.34218502044677734,0.3753751516342163,-0.005211831536144018,0.35249677300453186,0.31289947032928467,-0.0322626493871212,0.35083359479904175,0.399376779794693,-0.03025522641837597,0.346992164850235,0.4085361659526825,-0.021345995366573334,0.30259832739830017,0.38179564476013184,-0.010922814719378948,0.31010010838508606,0.32476216554641724,-0.04071373492479324,0.31540900468826294,0.40701285004615784,-0.02293885499238968,0.3112931251525879,0.4204373359680176,-0.0030115130357444286,0.2607172727584839,0.39146101474761963,-0.018355857580900192,0.2720390856266022,0.35100507736206055,-0.03515163064002991,0.27965641021728516,0.4038238823413849,-0.019703611731529236,0.2751968204975128,0.418992280960083,-0.003213575342670083,a
0.2973911762237549,0.47152459621429443,-4.938573283652659e-07,0.3416474461555481,0.42027992010116577,-0.02113337442278862,0.36964645981788635,0.3401035666465759,-0.02891499362885952,0.3839844763278961,0.2616511285305023,-0.03807474672794342,0.36655470728874207,0.20402511954307556,-0.04073561728000641,0.34780144691467285,0.2502821981906891,0.004270333331078291,0.33802589774131775,0.18507573008537292,-0.02782609313726425,0.3430997431278229,0.25266164541244507,-0.04257075488567352,0.348094642162323,0.28414374589920044,-0.04570573568344116,0.31283000111579895,0.2569310963153839,0.003308418905362487,0.30388757586479187,0.1974906325340271,-0.02798251062631607,0.31601351499557495,0.2752090394496918,-0.031638141721487045,0.31995889544487,0.29345831274986267,-0.024990223348140717,0.2787560224533081,0.2734716236591339,-0.004335240926593542,0.26967349648475647,0.22132277488708496,-0.03582995384931564,0.2860405743122101,0.2933734357357025,-0.02233923226594925,0.2908644676208496,0.3146440088748932,-0.003613680135458708,0.24409528076648712,0.2959451973438263,-0.014270218089222908,0.24115248024463654,0.24897852540016174,-0.028601448982954025,0.2550547122955322,0.2956165671348572,-0.01366468332707882,0.2603605389595032,0.31969335675239563,0.0033819954842329025,a
0.3833230137825012,0.600566029548645,-3.9704141840957163e-07,0.4472843408584595,0.5712879300117493,-0.01737777329981327,0.4980970025062561,0.489226758480072,-0.01958807371556759,0.5260999798774719,0.41459381580352783,-0.023309046402573586,0.5278459191322327,0.3489016890525818,-0.024481019005179405,0.47494348883628845,0.4146782159805298,0.001885326812043786,0.491519570350647,0.36194443702697754,-0.026721229776740074,0.48183324933052063,0.4211019277572632,-0.04266459494829178,0.4740898311138153,0.4741531014442444,-0.04662127420306206,0.43693575263023376,0.41342079639434814,0.0005570416687987745,0.4551028311252594,0.3590054214000702,-0.03227876126766205,0.44974133372306824,0.43406447768211365,-0.040875859558582306,0.4467477798461914,0.494473397731781,-0.03619414195418358,0.3959614038467407,0.4195151627063751,-0.006139824166893959,0.41542914509773254,0.37408870458602905,-0.04207879304885864,0.41631391644477844,0.45494410395622253,-0.03699764236807823,0.4166974723339081,0.5130465030670166,-0.02114669792354107,0.3530961275100708,0.4333958625793457,-0.01406780630350113,0.37888187170028687,0.39535367488861084,-0.04029861465096474,0.384213387966156,0.4532080590724945,-0.03477954864501953,0.38504165410995483,0.49880293011665344,-0.02194644697010517,a
0.5430529117584229,0.579396665096283,-1.5997781588339421e-07,0.6018621921539307,0.553974986076355,-0.017874816432595253,0.6531003713607788,0.48333513736724854,-0.022640438750386238,0.6803234815597534,0.41701337695121765,-0.02864898182451725,0.6847730278968811,0.35372328758239746,-0.03210844844579697,0.6259439587593079,0.4089609682559967,-0.00327911414206028,0.6482093334197998,0.3662416934967041,-0.03161175921559334,0.6464528441429138,0.41833361983299255,-0.047030482441186905,0.6389244794845581,0.4645633399486542,-0.05150259658694267,0.5935990214347839,0.40480881929397583,-0.005416387226432562,0.6226617693901062,0.35961389541625977,-0.038128361105918884,0.6217625141143799,0.4299665093421936,-0.04842868819832802,0.6142847537994385,0.4834502935409546,-0.04660242050886154,0.5580902695655823,0.40622830390930176,-0.012402420863509178,0.5887389183044434,0.369455486536026,-0.04910684749484062,0.5912344455718994,0.4444519579410553,-0.04762845113873482,0.5848132371902466,0.49730384349823,-0.03527417406439781,0.5183404088020325,0.41442686319351196,-0.020370790734887123,0.5533204674720764,0.3870913088321686,-0.04739169403910637,0.5611587762832642,0.44078898429870605,-0.04474426805973053,0.5578585863113403,0.4825936555862427,-0.0350169874727726,a
0.3316130042076111,0.5107720494270325,-4.1697055053191434e-07,0.39503028988838196,0.46061328053474426,-0.012577877379953861,0.4410422146320343,0.37212303280830383,-0.014242498204112053,0.4665912985801697,0.29593515396118164,-0.018843509256839752,0.45791929960250854,0.23328332602977753,-0.021726436913013458,0.41215619444847107,0.3016261160373688,0.00547417625784874,0.4287322759628296,0.2513914406299591,-0.02176254615187645,0.42277878522872925,0.3055776059627533,-0.038831260055303574,0.4156600534915924,0.35719892382621765,-0.044140636920928955,0.3750371038913727,0.3071977198123932,0.0018787203589454293,0.3892667591571808,0.2623319625854492,-0.027361374348402023,0.38859468698501587,0.33332082629203796,-0.03654728829860687,0.38744765520095825,0.39059799909591675,-0.034707147628068924,0.33601298928260803,0.3196179270744324,-0.006767056882381439,0.35130664706230164,0.28309038281440735,-0.03693152591586113,0.3575613796710968,0.352946400642395,-0.033072248101234436,0.35937827825546265,0.4063723087310791,-0.02091849409043789,0.29442018270492554,0.3386164903640747,-0.016518549993634224,0.31577011942863464,0.29919734597206116,-0.03501345217227936,0.32586348056793213,0.3469432592391968,-0.027690235525369644,0.32845649123191833,0.3871721923351288,-0.016091417521238327,a
0.22352033853530884,0.49001196026802063,-5.457934548758203e-07,0.28241580724716187,0.4317373037338257,-0.016490450128912926,0.3179273307323456,0.33966243267059326,-0.021756110712885857,0.3348712623119354,0.2581911087036133,-0.02969091385602951,0.3206595778465271,0.19703322649002075,-0.034876737743616104,0.2893858850002289,0.2643503248691559,0.0021353994961827993,0.29485902190208435,0.2109338641166687,-0.02966727316379547,0.29370641708374023,0.27044764161109924,-0.05008640140295029,0.28963810205459595,0.3211405873298645,-0.05763734504580498,0.25306466221809387,0.27185994386672974,-0.001014594454318285,0.26048579812049866,0.22719205915927887,-0.034854989498853683,0.26744821667671204,0.29854705929756165,-0.046434856951236725,0.2698017954826355,0.3515232801437378,-0.04556513577699661,0.2167646884918213,0.2880288064479828,-0.009622537530958652,0.2256004512310028,0.2618800103664398,-0.04199250787496567,0.2390473335981369,0.3292137086391449,-0.039676208049058914,0.24445098638534546,0.3760874271392822,-0.028295885771512985,0.18115924298763275,0.3115542531013489,-0.02001573145389557,0.1958167403936386,0.29059264063835144,-0.03893061727285385,0.2101915180683136,0.3380235731601715,-0.03351296856999397,0.21630319952964783,0.3737815022468567,-0.023106396198272705,a
0.20152759552001953,0.41867122054100037,-4.1174661191689665e-07,0.2571323812007904,0.363411545753479,-0.025484470650553703,0.29456013441085815,0.2846769690513611,-0.03496159613132477,0.30944299697875977,0.2060004323720932,-0.04469314217567444,0.29711535573005676,0.14315378665924072,-0.05107316002249718,0.261688232421875,0.21926790475845337,-0.002532288199290633,0.2597123682498932,0.16517457365989685,-0.0372517965734005,0.2512700855731964,0.22515782713890076,-0.059311848133802414,0.24773891270160675,0.27930450439453125,-0.06711655855178833,0.22511045634746552,0.22676143050193787,0.00017915709759108722,0.22319412231445312,0.1743125468492508,-0.03970905765891075,0.2233249545097351,0.24552024900913239,-0.05386138707399368,0.22648020088672638,0.299951434135437,-0.05281280726194382,0.19140416383743286,0.2435016632080078,-0.0031811262015253305,0.18814991414546967,0.20661872625350952,-0.04098208621144295,0.19689998030662537,0.27107158303260803,-0.03905096277594566,0.20495033264160156,0.31719326972961426,-0.02593676559627056,0.16002942621707916,0.2650603652000427,-0.008511815220117569,0.16406875848770142,0.23452141880989075,-0.030309606343507767,0.17167052626609802,0.2803264856338501,-0.02484605647623539,0.1790708303451538,0.315346896648407,-0.013328536413609982,a
0.31620025634765625,0.3822869658470154,-3.0653538374281197e-07,0.3728865683078766,0.34213292598724365,-0.012401602230966091,0.40913140773773193,0.27040284872055054,-0.013212786056101322,0.42519983649253845,0.20229460299015045,-0.016249390318989754,0.4164818227291107,0.14837241172790527,-0.017935074865818024,0.37945184111595154,0.21016615629196167,0.008561428636312485,0.39031609892845154,0.16606248915195465,-0.015002486295998096,0.3879314661026001,0.21236863732337952,-0.03144383430480957,0.38346394896507263,0.25803449749946594,-0.037600383162498474,0.3494167625904083,0.21514102816581726,0.006444455590099096,0.3585749566555023,0.16803748905658722,-0.020091308280825615,0.36158451437950134,0.227533221244812,-0.0309115182608366,0.3617773652076721,0.27763646841049194,-0.03100327029824257,0.317371129989624,0.22657524049282074,-0.0002048263413598761,0.3272284269332886,0.18624013662338257,-0.02891748771071434,0.3339643180370331,0.24594834446907043,-0.026945149526000023,0.33499211072921753,0.29217568039894104,-0.016688114032149315,0.2828376889228821,0.2431400716304779,-0.007831043563783169,0.30031418800354004,0.2055170238018036,-0.027034683153033257,0.30766233801841736,0.24821092188358307,-0.021827930584549904,0.307594358921051,0.28473010659217834,-0.012111409567296505,a
0.47170764207839966,0.39472633600234985,-2.5471632625340135e-07,0.5231098532676697,0.3774145543575287,-0.016432883217930794,0.5629234910011292,0.29970410466194153,-0.017628919333219528,0.5743913650512695,0.23569312691688538,-0.018739476799964905,0.5717960596084595,0.18905195593833923,-0.017958901822566986,0.5325871109962463,0.23270326852798462,-0.004196506924927235,0.5449284911155701,0.1988535225391388,-0.027743715792894363,0.5480327010154724,0.24605785310268402,-0.04098217189311981,0.5474443435668945,0.29084986448287964,-0.0442330576479435,0.5007005929946899,0.23575350642204285,-0.00302525470033288,0.5150083899497986,0.20015409588813782,-0.02921791560947895,0.5224466323852539,0.25913575291633606,-0.0365176722407341,0.5264109373092651,0.3063288927078247,-0.033695369958877563,0.4682546854019165,0.24498282372951508,-0.006008734926581383,0.48360544443130493,0.21410825848579407,-0.03417571261525154,0.49379295110702515,0.2745765149593353,-0.03227534890174866,0.4979190528392792,0.32053253054618835,-0.022242890670895576,0.4347584843635559,0.2603941559791565,-0.010003128089010715,0.45419764518737793,0.2340843826532364,-0.031539756804704666,0.4652954339981079,0.28024396300315857,-0.029581351205706596,0.47077834606170654,0.31828343868255615,-0.021489925682544708,a
